manufacturer,model,year,mileage,engine,transmission,drivetrain,fuel_type,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop,price
BMW,X3 xDrive30i,2018,86722,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,White,Black,1,1,1,Sport Motor Cars,,4.8,64,,25818
BMW,X3 xDrive30i,2020,9777,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Jet Black,Black,0,1,1,Bentley Indianapolis,4.6,4.9,51,,44990
BMW,X3 xDrive30i,2020,50994,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Alpine White,Black,0,1,1,BMW of Bridgeport,4.8,4.9,51,,38290
BMW,X3 sDrive28i,2017,92103,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,21-28,Black,Black,0,1,1,AutoNation Toyota Irvine,4.3,4.8,89,,17551
BMW,X3 xDrive28d,2016,60463,2.0L I4 16V DDI DOHC Turbo Diesel,8-Speed Automatic,All-wheel Drive,Diesel,27-34,Alpine White,Black,0,0,0,Mills Chevrolet,4,4.7,57,125,22999
BMW,X3 xDrive30i,2020,16039,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Alpine White,Canberra Beige,0,1,1,BMW of Alexandria,2.5,4.9,51,3570,37888
BMW,X3 xDrive28i,2016,107720,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Black,Beige,0,0,1,Advanced Auto Sales,,4.7,57,,17498
BMW,X3 M40i,2019,60440,Intercooled Turbo Premium Unleaded I-6 3.0 L/183,Automatic,All-wheel Drive,Gasoline,20-27,Dark Graphite Metallic,Cognac,1,1,1,Audi Pembroke Pines,4.6,4.7,100,,35955
BMW,X3,2022,15691,,,,,,Jet Black,,0,1,1,Irvine BMW,4.7,,0,1451,41997
BMW,X3 xDrive28i,2012,22952,3.0L I6 24V MPFI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,19-25,Titanium Silver Metallic,Black,0,1,1,Hollingsworth Auto Sales of Raleigh,3,4.7,26,1000,24990
BMW,X3,2020,25284,,,,,,Jet Black,,0,1,1,Germain BMW of Naples,4.8,4.9,51,,37988
BMW,X3 xDrive28i,2015,109213,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Alpine White,Black,1,1,0,605 Auto Sales,,4.6,47,600,15999
BMW,X3 xDrive30i,2023,6923,2.0L I4 16V GDI DOHC Turbo,Automatic,All-wheel Drive,Gasoline,,Gray Metallic,Black,0,1,1,BMW of Freeport,4.8,,0,,52845
BMW,X3 xDrive30i,2021,21799,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Dark Graphite Metallic,Black,0,1,0,BMW of Minnetonka,4.5,4.7,29,1000,47980
BMW,X3 xDrive28i,2011,151675,3.0L I6 24V MPFI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,19-25,Bronze Metallic,Mojave,1,0,1,Milosch's Pre-Owned Superstore,,4.7,74,400,9000
BMW,X3 xDrive30i,2021,27087,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Phytonic Blue Metallic,Cognac,0,1,1,Hopkins Ford of Elgin,3.4,4.7,29,251,44500
BMW,X3 xDrive30i,2018,70917,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Alpine White,Black,0,0,0,Subaru of Moon Township,3.3,4.8,64,218,25178
BMW,X3 xDrive30i,2021,31158,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Phytonic Blue Metallic,Cognac,0,0,0,BMW of North Haven,4.6,4.7,29,,45497
BMW,X3 xDrive30i,2022,2618,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Phytonic Blue Metallic,Cognac,0,1,0,BMW of Owings Mills,4.4,,0,,49000
BMW,X3 sDrive30i,2019,36780,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,White,Canberra Beige,1,1,1,Pacific BMW,4.6,4.7,100,,28881
BMW,X3 xDrive28i,2017,66870,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Black,Black,1,0,1,Cars Buyer Inc,3.4,4.8,89,,18995
BMW,X3 xDrive30i,2023,1505,2.0L I4 16V GDI DOHC Turbo,Automatic,All-wheel Drive,Gasoline,,Dark Graphite,Cognac,0,0,0,Perillo BMW,4.7,,0,,51315
BMW,X3 xDrive30i,2020,49132,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Mineral White,Mocha,0,1,0,Perillo BMW,4.7,4.9,51,2000,39998
BMW,X3 M40i,2018,90003,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Blue Metallic,Black,0,1,1,Autobahn USA Dedham,4.7,4.8,64,400,29900
BMW,X3,2020,20016,,,,,,Black Sapphire Metallic,,0,1,1,Keeler BMW,,4.9,51,,41980
BMW,X3 xDrive30i,2020,30044,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Phytonic Blue Metallic,Cognac,0,1,1,BMW of Ramsey,4.6,4.9,51,400,37199
BMW,X3 xDrive30i,2009,136112,3.0L I6 24V MPFI DOHC,Manual,All-wheel Drive,Gasoline,16-23,Black,,0,0,0,"Lakewood Happy Motors, Inc.",1.6,4.5,12,700,10095
BMW,X3 xDrive28i,2013,97393,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Black Sapphire Metallic,Black,0,0,1,Queens Auto Mall,4.1,4.2,82,,10980
BMW,X3 xDrive28i,2016,47412,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Jet Black,Black,0,0,1,Performance Honda Bountiful,3.6,4.7,57,871,23983
BMW,X3 xDrive28i,2016,50828,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Space Gray Metallic,Black,0,0,1,Pacific Auto Center - Fontana,3.1,4.7,57,2000,17995
BMW,X3 xDrive30i,2021,19181,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Phytonic Blue Metallic,Canberra Beige,0,1,1,Taylor BMW,,4.7,29,,44986
BMW,X3 xDrive35i,2013,95764,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,19-26,Black,Cream,1,1,1,Trimax Auto Group,4.1,4.2,82,,14875
BMW,X3 xDrive30i,2019,50488,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Dark Graphite Metallic,Mocha,0,0,1,Auction Direct USA- Victor Used Cars,4.9,4.7,100,,32495
BMW,X3 xDrive28i,2014,76810,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Black,Black,1,0,1,Fairless Motors,4.5,4.7,69,2000,15900
BMW,X3 sDrive30i,2019,43288,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,Alpine White,Black,0,1,1,Subaru of North Tampa,4.7,4.7,100,953,29861
BMW,X3 sDrive30i,2019,102025,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,Alpine White,Canberra Beige,0,0,0,Rockwall Ford,4.6,4.7,100,,25373
BMW,X3 xDrive30i,2022,4505,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,AWD,Gasoline,21-28,Dark Graphite Metallic,Canberra Beige,,,,BMW of Henderson,4.5,,0,,44777
BMW,X3 sDrive30i,2019,51614,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,White,Black,1,0,1,Mark Mazda,4.6,4.7,100,807,28993
BMW,X3 sDrive30i,2022,12186,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-29,Alpine White,Cognac,0,1,1,Sewell BMW MINI of Plano,4.5,,0,,45497
BMW,X3 xDrive30i,2020,43124,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Dark Graphite Metallic,Black,1,0,0,Kearns Motor Car Co.,4.8,4.9,51,,35989
BMW,X3 sDrive30i,2020,34220,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Dark Graphite Metallic,Black,0,1,1,BMW of Buena Park,4.6,4.9,51,,33495
BMW,X3 sDrive30i,2019,33273,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,RWD,Gasoline,23-30,Jet Black,Black,0,1,1,BMW of Buena Park,4.6,4.7,100,,30992
BMW,X3 sDrive30i,2021,44019,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Jet Black,Cognac,0,1,1,Jaguar Land Rover West Houston,4.5,4.7,29,,35498
BMW,X3 xDrive35i,2016,54410,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,AWD,Gasoline,19-27,Black Sapphire Metallic,Black,1,1,1,CAR LUX,2.7,4.7,57,,21567
BMW,X3 sDrive30i,2022,3948,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-29,Dark Graphite Metallic,Tacora Red,0,1,1,Choice Automotive Hawaii,4.8,,0,,45000
BMW,X3,2020,27410,,,,,,Phytonic Blue Metallic,,0,0,0,Keeler BMW,,4.9,51,,39980
BMW,X3 xDrive30i,2020,59938,"2L I-4 gasoline direct injection, DOHC, variable valve control,",Automatic,All-wheel Drive,Gasoline,24-29,Alpine White,Black,0,1,0,Bunnin Chevrolet of Fillmore,,4.9,51,2897,25998
BMW,X3 xDrive30i,2019,54745,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Black Sapphire,Black,0,0,1,Cavender Lexus of Lubbock,,4.7,100,,30991
BMW,X3 sDrive30i,2019,68262,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,Jet Black,Black,0,1,0,Szott Ford,4.5,4.7,100,1349,27544
BMW,X3 sDrive30i,2019,36130,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,Mineral White Metallic,Mocha,0,1,1,Braman BMW Jupiter,4.8,4.7,100,988,33995
BMW,X3 xDrive30i,2020,28850,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Jet Black,Black,0,1,1,BMW of Freeport,4.8,4.9,51,,37323
BMW,X3 M40i,2019,33626,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Dark Graphite Metallic,Mocha,0,0,1,Hardee Auto Sales,4.4,4.7,100,1997,43900
BMW,X3 xDrive30i,2019,22619,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Dark Olive Metallic,Beige,0,1,1,BMW Portland,4.5,4.7,100,4910,41247
BMW,X3 sDrive30i,2020,62967,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Glacier Silver Metallic,Black,1,1,0,Lake City Chrysler Dodge Jeep Ram,4.5,4.9,51,237,29783
BMW,X3 xDrive30i,2019,36851,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Glacier Silver Metallic,Black,0,0,1,Passport BMW,4.8,4.7,100,1500,33995
BMW,X3 xDrive30i,2019,17521,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,White,Black,0,1,0,European Auto Expo,4.3,4.7,100,300,34477
BMW,X3,2020,26896,,,,,,Phytonic Blue Metallic,,0,1,1,BMW of Reading,4.6,4.9,51,,39995
BMW,X3 xDrive28i,2017,91762,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Jet Black,Black,0,0,0,Carmel Auto Gallery,3.4,4.8,89,100,20500
BMW,X3 sDrive30i,2020,29087,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Mineral White Metallic,Black,0,1,1,AutoNation Honda Lewisville,4.5,4.9,51,,35991
BMW,X3 xDrive28i,2017,74800,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Jet Black,Black,1,0,1,Northeast Auto Gallery,3.8,4.8,89,300,19495
BMW,X3 xDrive30i,2020,16691,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Alpine White,Black,0,1,0,Tulley Automotive Group,4.4,4.9,51,283,41715
BMW,X3,2019,35749,,,,,,Jet Black,,0,1,0,Vista BMW Mini Coconut Creek,4.7,4.7,100,,37850
BMW,X3 xDrive30i,2019,54975,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Alpine White,Black,1,1,0,Northeast Kia,4.6,4.7,100,,27995
BMW,X3 M40i,2019,41013,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Glacier Silver Metallic,Black,0,0,1,Bill Luke Tempe,4.7,4.7,100,1500,40473
BMW,X3 xDrive30i,2020,53262,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Jet Black,Black,0,1,1,Kunes Buick GMC of Stoughton,4,4.9,51,1499,36500
BMW,X3 xDrive30i,2023,4999,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,,Jet Black,Tacora Red,0,1,0,Motorwerks BMW,4.7,,0,,58234
BMW,X3 sDrive30i,2019,30560,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-30,Dark Graphite,Black,0,1,1,Quality Mazda,4.6,4.7,100,218,35311
BMW,X3 xDrive30i,2020,27830,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Mineral White Metallic,Mocha,0,1,1,Ira Lexus,4.7,4.9,51,2000,39988
BMW,X3,2019,28341,,,,,,Phytonic Blue Metallic,,0,1,0,South Motors BMW,2.2,4.7,100,153,32309
BMW,X3 sDrive28i,2017,51858,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,21-28,Space Gray Metallic,Black,1,0,1,Tipton Ford Lincoln,4.8,4.8,89,,24500
BMW,X3 xDrive28i,2014,45087,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Alpine White,Black,0,1,1,McGrath Lexus Chicago,4.8,4.7,69,1291,20697
BMW,X3 sDrive30i,2022,25270,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-29,Black Sapphire Metallic,Black,1,1,0,Capital Auto Sales,4.1,,0,1500,40000
BMW,X3 M40i,2019,48650,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Alpine White,Black,0,0,1,Motor City Mini,,4.7,100,500,39488
BMW,X3 sDrive30i,2020,18355,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Carbon Black Metallic,Oyster,0,1,1,BMW of West Houston,4.7,4.9,51,,39999
BMW,X3 xDrive28d,2015,137941,2.0L I4 16V DDI DOHC Turbo Diesel,8-Speed Automatic,All-wheel Drive,Diesel,27-34,Black,,1,0,1,Brockman Autos LLC,,4.6,47,1500,13950
BMW,X3 M40i,2020,58295,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-27,Alpine White,Mocha,0,1,1,BMW of Ridgefield,4.8,4.9,51,300,40690
BMW,X3 xDrive35i,2014,70394,"3L I-6 gasoline direct injection, DOHC, variable valve control,",Automatic,All-wheel Drive,Gasoline,19-0,WHITE,,0,0,1,Liberty Motors LLC,,4.7,69,,23850
BMW,X3 xDrive35i,2013,82261,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,19-26,Black,Oyster,0,0,1,DSA Motor Sports Corp,,4.2,82,,15995
BMW,X3 xDrive35i,2014,99348,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,19-26,Black,Beige,0,0,0,Premium Motors,,4.7,69,700,15500
BMW,X3 xDrive28i,2016,85211,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Black,Sand Beige,1,0,1,MAC Cars,,4.7,57,,21997
BMW,X3 xDrive35i,2014,73669,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,19-26,Alpine White,Black,0,0,1,Seasell Auto,3.1,4.7,69,1400,16280
BMW,X3 xDrive30i,2018,57714,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,All-wheel Drive,Gasoline,22-29,White,Oyster,0,0,1,Justin Flynn,4.3,4.8,64,1000,29995
BMW,X3 xDrive30i,2018,50586,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Jet Black,,0,0,0,Antwerpen Toyota,4.7,4.8,64,200,33299
BMW,X3 sDrive30i,2020,32620,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Alpine White,Canberra Beige,1,1,0,BMW of South Atlanta,4.4,4.9,51,2924,41222
BMW,X3 xDrive28i,2016,85053,2.0L,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Deep Sea Blue,Oyster,0,0,1,Priced Right Auto - Nunica,,4.7,57,,18895
BMW,X3 xDrive30i,2023,3408,2.0L I4 16V GDI DOHC Turbo,Automatic,All-wheel Drive,Gasoline,,Mineral White Metallic,Beige,0,1,1,BMW of Roseville,4.7,,0,,52895
BMW,X3 sDrive30i,2021,24653,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Black Sapphire Metallic,Black,0,1,0,BMW Certified Pre-Owned Nashville,4.5,4.7,29,311,40387
BMW,X3 xDrive30i,2018,32263,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Phytonic Blue Metallic,Black,0,0,0,Off Lease Only Bradenton,4.8,4.8,64,1200,29999
BMW,X3 sDrive30i,2023,10174,2.0L I4 16V GDI DOHC Turbo,Automatic,Rear-wheel Drive,Gasoline,,Jet Black,Tacora Red,0,1,0,BMW of South Atlanta,4.4,,0,401,48361
BMW,X3 xDrive28i,2013,94120,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Blue,Gray,0,1,1,Vantage Auto Group,1.7,4.2,82,1150,12900
BMW,X3 xDrive30i,2022,2627,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Blue Metallic,Cognac,0,1,1,Morrie's 394 Hyundai,4.5,,0,500,49000
BMW,X3 xDrive28i,2016,39194,2.0L,8 speed steptronic automatic,All-wheel Drive,Gasoline,21-28.0,Black,Black,1,0,1,Auto Network of Wilmington,,4.7,57,507,25095
BMW,X3 sDrive28i,2017,16051,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,21-28,Deep Sea Blue Metallic,Black,0,0,1,Town & Country Ford,5,4.8,89,,26880
BMW,X3 xDrive28i,2013,119310,2.0L,8-SPEED A/T,All-wheel Drive,Gasoline,21-28,Black,Tan,0,0,1,5 Star Motors,,4.2,82,,12995
BMW,X3 xDrive35i,2014,99388,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,19-26,Titanium Silver Metallic,Black,1,0,1,All In Auto Group,1,4.7,69,,14950
BMW,X3 xDrive30i,2018,61649,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Alpine White,Canberra Beige,0,1,1,Honda of Turnersville,4.9,4.8,64,,28380
BMW,X3 sDrive30i,2021,42313,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Black Sapphire Metallic,Black,0,1,0,Honda of Lisle,4.9,4.7,29,200,33600
BMW,X3 sDrive30i,2020,20689,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Dark Graphite Metallic,Black,0,0,0,Beemer Haus,4.5,4.9,51,,36998
BMW,X3 xDrive35i,2014,180103,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,19-26,Carbon Black Metallic,Mojave,1,0,1,Thrifty Car Sales,,4.7,69,,8988
BMW,X3 xDrive30i,2021,32650,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Black,Black,1,1,0,Import Masters,3.5,4.7,29,,33995
BMW,X3 M40i,2023,3392,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,,Black Sapphire Metallic,Black,0,1,0,BMW of Milwaukee North,3.5,,0,1173,59823
BMW,X3 xDrive28i,2014,76255,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,White,Black,0,0,1,SBG Auto,,4.7,69,,16995
BMW,X3 sDrive30i,2022,31692,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-29,Alpine White,Canberra Beige,0,1,1,BMW of Carlsbad,4.5,,0,,39898
BMW,X3 sDrive30i,2023,2049,2.0L I4 16V GDI DOHC Turbo,Automatic,Rear-wheel Drive,Gasoline,,Alpine White,Tacora Red,0,1,1,BMW of Vista,4.6,,0,,52090
BMW,X3 M40i,2023,592,3.0L I6 24V GDI DOHC Turbo,Automatic,All-wheel Drive,Gasoline,,Black Sapphire Metallic,Black,0,,1,BMW of Fremont,4.7,,0,,62356
BMW,X3,2020,19078,,,,,,Dark Graphite Metallic,,0,1,1,BMW of Austin,4.8,4.9,51,,36980
BMW,X3 xDrive28i,2012,218280,3.0L I6 24V MPFI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,19-25,Alpine White,Beige,1,0,1,Leith Wendell,4.8,4.7,26,,9988
BMW,X3 xDrive30i,2021,57966,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Dark Graphite Metallic,Black,0,1,0,Fair Oaks Chrysler Jeep Dodge RAM,4.6,4.7,29,1729,31248
BMW,X3 sDrive30i,2021,16234,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Gray,Cream,0,0,1,CarMax Lithia Springs - Offering Express Pickup and Home Delivery,,4.7,29,1000,44998
BMW,X3 xDrive28i,2013,94079,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Alpine White,Mojave,0,0,1,Autos Only Burien,3.6,4.2,82,,14999
BMW,X3 xDrive28i,2015,62848,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,White,Black,0,0,1,CarMax West Broad - Offering Express Pickup and Home Delivery,,4.6,47,,21998
BMW,X3 M40i,2021,12098,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-27,Glacier Silver Metallic,Black,0,1,1,Toyota of Dallas,3.7,4.7,29,,51650
BMW,X3 xDrive28i,2012,123183,"3L I-6 DOHC, Double VANOS variable valve control, engine with 24",Automatic,All-wheel Drive,Gasoline,19-25,Brown,Tan,0,0,0,Auto Union Inc. of Lebanon,,4.7,26,,10995
BMW,X3 sDrive30i,2022,7440,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-29,White Metallic,Black,0,1,1,Nalley BMW,4.2,,0,549,46900
BMW,X3 xDrive30i,2021,64939,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,23-29,Phytonic Blue Metallic,Black,0,0,0,Ford of La Plata,,4.7,29,195,33800
BMW,X3 sDrive30i,2021,61816,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Glacier Silver Metallic,Black,0,1,0,Bell Mitsubishi,4.9,4.7,29,2000,31900
BMW,X3 M40i,2020,31170,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-27,Black,Black,0,1,1,BMW of Toledo,4.6,4.9,51,,45989
BMW,X3 sDrive30i,2021,7727,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,25-29,Dark Graphite Metallic,Black,0,1,1,BMW of Denver Downtown,3.9,4.7,29,1000,38999
BMW,X3 xDrive30i,2022,19718,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,White,Black,1,1,0,Urban Motors 3,,,0,500,40490
BMW,X3 xDrive30i,2020,33511,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,24-29,Gray,Black,1,1,1,Auto Valley Group,,4.9,51,,35990
BMW,X3 M40i,2019,42375,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Black,Black,0,1,1,Foley Motorsports,4.9,4.7,100,800,44795
BMW,X3,2020,21595,,,,,,Alpine White,,0,1,1,Park Ave BMW,,4.9,51,,39330
BMW,X3 xDrive28i,2017,52611,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,All-wheel Drive,Gasoline,21-28,Alpine White,Beige/Black,0,0,1,BMW of Maui,,4.8,89,100,23975
BMW,X3 M40i,2019,24671,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Black,Black,0,1,1,CarMax Oceanside - Offering Express Pickup and Home Delivery,,4.7,100,,44998
BMW,X3 xDrive30i,2018,35612,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Glacier Silver Metallic,Black,1,1,1,Scanlon Lexus,4.7,4.8,64,1001,31986
BMW,X3 xDrive30i,2022,20740,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-28,Black Sapphire Metallic,Canberra Beige,0,1,1,BMW of West St. Louis,4.9,,0,,45744
BMW,X3 xDrive30i,2018,48875,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,22-29,Alpine White,Mocha,0,0,1,Rairdon's Honda of Burien,4.2,4.8,64,962,31488
BMW,X3 xDrive30i,2021,32393,"2L I-4 gasoline direct injection, DOHC, Double VANOS variable va",8-Speed Automatic Sport,All-wheel Drive,Gasoline,23-29,Dark Graphite Metallic,Canberra Beige/Black,0,1,1,BMW of Wyoming Valley,4.9,4.7,29,202,41959
